Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/04/2020,26965.574,15.877
02/04/2020,26971.343,5.769
03/04/2020,26987.527,16.184
04/04/2020,26995.107,7.580
05/04/2020,27001.056,5.949
06/04/2020,27007.200,6.144
07/04/2020,27015.375,8.175
08/04/2020,27027.447,12.072
09/04/2020,27044.467,17.020
10/04/2020,27055.811,11.344
11/04/2020,27067.051,11.240
12/04/2020,27071.959,4.908
13/04/2020,27084.459,12.500
14/04/2020,27094.363,9.904
15/04/2020,27105.142,10.779
16/04/2020,27114.369,9.227
17/04/2020,27123.754,9.385
18/04/2020,27129.995,6.241
19/04/2020,27141.797,11.802
20/04/2020,27148.929,7.132
21/04/2020,27157.710,8.781
22/04/2020,27166.585,8.875
23/04/2020,27175.811,9.226
24/04/2020,27189.159,13.348
25/04/2020,27200.307,11.148
26/04/2020,27205.683,5.376
27/04/2020,27218.423,12.740
28/04/2020,27228.716,10.293
29/04/2020,27231.795,3.079
30/04/2020,27238.151,6.356
