Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/02/2019,21131.500,26.572
02/02/2019,21154.537,23.037
03/02/2019,21175.732,21.195
04/02/2019,21185.711,9.979
05/02/2019,21201.255,15.544
06/02/2019,21220.690,19.435
07/02/2019,21239.873,19.183
08/02/2019,21256.957,17.084
09/02/2019,21270.337,13.380
10/02/2019,21292.385,22.048
11/02/2019,21308.329,15.944
12/02/2019,21319.596,11.267
13/02/2019,21341.715,22.119
14/02/2019,21364.985,23.270
15/02/2019,21387.798,22.813
16/02/2019,21410.631,22.833
17/02/2019,21429.164,18.533
18/02/2019,21445.144,15.980
19/02/2019,21464.854,19.710
20/02/2019,21481.536,16.682
21/02/2019,21497.732,16.196
22/02/2019,21523.058,25.326
23/02/2019,21547.775,24.717
24/02/2019,21571.163,23.388
25/02/2019,21594.589,23.426
26/02/2019,21617.522,22.933
27/02/2019,21640.487,22.965
28/02/2019,21662.339,21.852
