Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/01/2020,25469.582,26.899
02/01/2020,25495.808,26.226
03/01/2020,25520.893,25.085
04/01/2020,25539.164,18.271
05/01/2020,25546.622,7.458
06/01/2020,25550.607,3.985
07/01/2020,25557.813,7.206
08/01/2020,25577.769,19.956
09/01/2020,25600.490,22.721
10/01/2020,25610.268,9.778
11/01/2020,25625.585,15.317
12/01/2020,25646.797,21.212
13/01/2020,25668.623,21.826
14/01/2020,25689.551,20.928
15/01/2020,25706.986,17.435
16/01/2020,25724.714,17.728
17/01/2020,25748.909,24.195
18/01/2020,25769.877,20.968
19/01/2020,25785.828,15.951
20/01/2020,25795.289,9.461
21/01/2020,25819.845,24.556
22/01/2020,25832.212,12.367
23/01/2020,25842.305,10.093
24/01/2020,25861.970,19.665
25/01/2020,25886.929,24.959
26/01/2020,25908.263,21.334
27/01/2020,25930.522,22.259
28/01/2020,25953.587,23.065
29/01/2020,25978.931,25.344
30/01/2020,26003.936,25.005
31/01/2020,26020.128,16.192
