Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/11/2020,28955.173,23.000
02/11/2020,28979.604,24.431
03/11/2020,29002.286,22.682
04/11/2020,29005.643,3.357
05/11/2020,29021.054,15.411
06/11/2020,29031.083,10.029
07/11/2020,29048.164,17.081
08/11/2020,29074.134,25.970
09/11/2020,29099.432,25.298
10/11/2020,29124.293,24.861
11/11/2020,29131.415,7.122
12/11/2020,29149.927,18.512
13/11/2020,29166.787,16.860
14/11/2020,29185.309,18.522
15/11/2020,29198.399,13.090
16/11/2020,29223.065,24.666
17/11/2020,29245.304,22.239
18/11/2020,29270.045,24.741
19/11/2020,29294.350,24.305
20/11/2020,29315.894,21.544
21/11/2020,29331.964,16.070
22/11/2020,29342.451,10.487
23/11/2020,29351.203,8.752
24/11/2020,29364.764,13.561
25/11/2020,29388.936,24.172
26/11/2020,29410.099,21.163
27/11/2020,29431.449,21.350
28/11/2020,29440.443,8.994
29/11/2020,29456.127,15.684
30/11/2020,29481.061,24.934
