Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/03/2020,26512.904,18.946
02/03/2020,26526.805,13.901
03/03/2020,26544.117,17.312
04/03/2020,26550.987,6.870
05/03/2020,26555.773,4.786
06/03/2020,26567.846,12.073
07/03/2020,26582.498,14.652
08/03/2020,26602.650,20.152
09/03/2020,26623.283,20.633
10/03/2020,26645.200,21.917
11/03/2020,26663.633,18.433
12/03/2020,26683.325,19.692
13/03/2020,26691.271,7.946
14/03/2020,26707.735,16.464
15/03/2020,26722.012,14.277
16/03/2020,26743.157,21.145
17/03/2020,26763.560,20.403
18/03/2020,26774.860,11.300
19/03/2020,26784.715,9.855
20/03/2020,26795.140,10.425
21/03/2020,26807.035,11.895
22/03/2020,26821.167,14.132
23/03/2020,26832.392,11.225
24/03/2020,26849.440,17.048
25/03/2020,26856.749,7.309
26/03/2020,26875.734,18.985
27/03/2020,26893.708,17.974
28/03/2020,26912.395,18.687
29/03/2020,26920.491,8.096
30/03/2020,26933.928,13.437
31/03/2020,26949.697,15.769
