Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/02/2020,26023.716,3.588
02/02/2020,26041.778,18.062
03/02/2020,26063.357,21.579
04/02/2020,26089.763,26.406
05/02/2020,26114.052,24.289
06/02/2020,26134.143,20.091
07/02/2020,26150.003,15.860
08/02/2020,26173.469,23.466
09/02/2020,26191.027,17.558
10/02/2020,26204.882,13.855
11/02/2020,26218.357,13.475
12/02/2020,26239.559,21.202
13/02/2020,26263.080,23.521
14/02/2020,26273.486,10.406
15/02/2020,26276.854,3.368
16/02/2020,26299.890,23.036
17/02/2020,26323.829,23.939
18/02/2020,26330.754,6.925
19/02/2020,26340.736,9.982
20/02/2020,26355.715,14.979
21/02/2020,26367.931,12.216
22/02/2020,26392.121,24.190
23/02/2020,26412.746,20.625
24/02/2020,26422.394,9.648
25/02/2020,26431.909,9.515
26/02/2020,26449.177,17.268
27/02/2020,26460.301,11.124
28/02/2020,26472.732,12.431
29/02/2020,26493.958,21.226
