Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/09/2015,3360.076,19.223
02/09/2015,3371.691,11.615
03/09/2015,3378.942,7.251
04/09/2015,3391.000,12.058
05/09/2015,3402.671,11.671
06/09/2015,3414.608,11.937
07/09/2015,3423.779,9.171
08/09/2015,3431.342,7.563
09/09/2015,3442.868,11.526
10/09/2015,3451.297,8.429
11/09/2015,3472.017,20.720
12/09/2015,3485.615,13.598
13/09/2015,3504.311,18.696
14/09/2015,3524.639,20.328
15/09/2015,3537.625,12.986
16/09/2015,3551.150,13.525
17/09/2015,3561.272,10.122
18/09/2015,3569.767,8.495
19/09/2015,3588.873,19.106
20/09/2015,3607.129,18.256
21/09/2015,3614.544,7.415
22/09/2015,3627.481,12.937
23/09/2015,3644.285,16.804
24/09/2015,3660.668,16.383
25/09/2015,3682.879,22.211
26/09/2015,3705.021,22.142
27/09/2015,3724.854,19.833
28/09/2015,3740.330,15.476
29/09/2015,3754.223,13.893
30/09/2015,3768.512,14.289
