Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/03/2016,6722.885,21.454
02/03/2016,6744.105,21.220
03/03/2016,6765.187,21.082
04/03/2016,6782.894,17.707
05/03/2016,6794.568,11.674
06/03/2016,6815.968,21.400
07/03/2016,6825.414,9.446
08/03/2016,6845.480,20.066
09/03/2016,6855.510,10.030
10/03/2016,6860.215,4.705
11/03/2016,6876.595,16.380
12/03/2016,6882.784,6.189
13/03/2016,6898.033,15.249
14/03/2016,6906.748,8.715
15/03/2016,6928.340,21.592
16/03/2016,6946.655,18.315
17/03/2016,6964.941,18.286
18/03/2016,6975.031,10.090
19/03/2016,6983.431,8.400
20/03/2016,7004.029,20.598
21/03/2016,7026.260,22.231
22/03/2016,7047.595,21.335
23/03/2016,7059.422,11.827
24/03/2016,7068.159,8.737
25/03/2016,7082.925,14.766
26/03/2016,7089.384,6.459
27/03/2016,7103.754,14.370
28/03/2016,7116.793,13.039
29/03/2016,7124.980,8.187
30/03/2016,7130.659,5.679
31/03/2016,7147.307,16.648
