Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/01/2015,480.281,21.688
02/01/2015,500.843,20.562
03/01/2015,523.221,22.378
04/01/2015,545.977,22.756
05/01/2015,571.203,25.226
06/01/2015,596.689,25.486
07/01/2015,614.970,18.281
08/01/2015,625.182,10.212
09/01/2015,629.573,4.391
10/01/2015,638.099,8.526
11/01/2015,665.135,27.036
12/01/2015,691.055,25.920
13/01/2015,697.951,6.896
14/01/2015,709.580,11.629
15/01/2015,719.647,10.067
16/01/2015,746.109,26.462
17/01/2015,770.002,23.893
18/01/2015,788.970,18.968
19/01/2015,814.982,26.012
20/01/2015,832.824,17.842
21/01/2015,852.180,19.356
22/01/2015,875.225,23.045
23/01/2015,898.637,23.412
24/01/2015,924.335,25.698
25/01/2015,945.540,21.205
26/01/2015,961.021,15.481
27/01/2015,976.693,15.672
28/01/2015,1002.004,25.311
29/01/2015,1024.386,22.382
30/01/2015,1041.608,17.222
31/01/2015,1051.990,10.382
