Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/04/2021,31600.013,18.071
02/04/2021,31617.507,17.494
03/04/2021,31634.992,17.485
04/04/2021,31652.604,17.612
05/04/2021,31667.505,14.901
06/04/2021,31675.981,8.476
07/04/2021,31688.873,12.892
08/04/2021,31704.021,15.148
09/04/2021,31713.921,9.900
10/04/2021,31722.119,8.198
11/04/2021,31729.303,7.184
12/04/2021,31736.430,7.127
13/04/2021,31745.398,8.968
14/04/2021,31755.058,9.660
15/04/2021,31762.190,7.132
16/04/2021,31768.356,6.166
17/04/2021,31775.265,6.909
18/04/2021,31783.098,7.833
19/04/2021,31789.079,5.981
20/04/2021,31792.348,3.269
21/04/2021,31802.041,9.693
22/04/2021,31807.004,4.963
23/04/2021,31814.265,7.261
24/04/2021,31820.001,5.736
25/04/2021,31828.465,8.464
26/04/2021,31835.062,6.597
27/04/2021,31841.181,6.119
28/04/2021,31854.444,13.263
29/04/2021,31867.352,12.908
30/04/2021,31880.141,12.789
