Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/05/2018,17432.966,11.651
02/05/2018,17439.687,6.721
03/05/2018,17444.965,5.278
04/05/2018,17451.870,6.905
05/05/2018,17457.465,5.595
06/05/2018,17467.488,10.023
07/05/2018,17474.628,7.140
08/05/2018,17482.554,7.926
09/05/2018,17489.185,6.631
10/05/2018,17497.562,8.377
11/05/2018,17499.603,2.041
12/05/2018,17507.396,7.793
13/05/2018,17514.140,6.744
14/05/2018,17519.840,5.700
15/05/2018,17523.316,3.476
16/05/2018,17529.472,6.156
17/05/2018,17534.705,5.233
18/05/2018,17540.959,6.254
19/05/2018,17546.399,5.440
20/05/2018,17547.869,1.470
21/05/2018,17553.013,5.144
22/05/2018,17555.115,2.102
23/05/2018,17559.613,4.498
24/05/2018,17563.106,3.493
25/05/2018,17572.751,9.645
26/05/2018,17581.842,9.091
27/05/2018,17588.825,6.983
28/05/2018,17592.839,4.014
29/05/2018,17599.717,6.878
30/05/2018,17606.804,7.087
31/05/2018,17613.460,6.656
