Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/03/2018,16582.836,11.725
02/03/2018,16602.663,19.827
03/03/2018,16624.752,22.089
04/03/2018,16642.882,18.130
05/03/2018,16658.803,15.921
06/03/2018,16681.800,22.997
07/03/2018,16703.881,22.081
08/03/2018,16725.689,21.808
09/03/2018,16747.573,21.884
10/03/2018,16768.858,21.285
11/03/2018,16785.402,16.544
12/03/2018,16796.940,11.538
13/03/2018,16811.366,14.426
14/03/2018,16830.112,18.746
15/03/2018,16841.446,11.334
16/03/2018,16857.052,15.606
17/03/2018,16871.537,14.485
18/03/2018,16887.850,16.313
19/03/2018,16906.335,18.485
20/03/2018,16916.614,10.279
21/03/2018,16936.560,19.946
22/03/2018,16956.382,19.822
23/03/2018,16975.340,18.958
24/03/2018,16980.789,5.449
25/03/2018,16993.422,12.633
26/03/2018,17002.726,9.304
27/03/2018,17016.337,13.611
28/03/2018,17035.351,19.014
29/03/2018,17052.858,17.507
30/03/2018,17067.100,14.242
31/03/2018,17086.550,19.450
