Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/07/2015,2876.514,6.267
02/07/2015,2882.404,5.890
03/07/2015,2885.627,3.223
04/07/2015,2886.794,1.167
05/07/2015,2894.985,8.191
06/07/2015,2897.391,2.406
07/07/2015,2905.420,8.029
08/07/2015,2914.427,9.007
09/07/2015,2916.858,2.431
10/07/2015,2922.412,5.554
11/07/2015,2925.704,3.292
12/07/2015,2926.384,0.680
13/07/2015,2930.876,4.492
14/07/2015,2934.723,3.847
15/07/2015,2942.874,8.151
16/07/2015,2952.083,9.209
17/07/2015,2956.905,4.822
18/07/2015,2969.135,12.230
19/07/2015,2980.396,11.261
20/07/2015,2992.380,11.984
21/07/2015,3002.353,9.973
22/07/2015,3007.400,5.047
23/07/2015,3018.447,11.047
24/07/2015,3024.540,6.093
25/07/2015,3031.607,7.067
26/07/2015,3039.427,7.820
27/07/2015,3047.730,8.303
28/07/2015,3058.282,10.552
29/07/2015,3067.800,9.518
30/07/2015,3073.026,5.226
31/07/2015,3087.445,14.419
