Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/06/2020,27457.600,2.007
02/06/2020,27460.489,2.889
03/06/2020,27466.067,5.578
04/06/2020,27473.555,7.488
05/06/2020,27481.173,7.618
06/06/2020,27484.987,3.814
07/06/2020,27489.067,4.080
08/06/2020,27496.297,7.230
09/06/2020,27503.599,7.302
10/06/2020,27510.982,7.383
11/06/2020,27517.440,6.458
12/06/2020,27524.738,7.298
13/06/2020,27526.881,2.143
14/06/2020,27534.258,7.377
15/06/2020,27539.276,5.018
16/06/2020,27544.113,4.837
17/06/2020,27550.642,6.529
18/06/2020,27557.490,6.848
19/06/2020,27563.799,6.309
20/06/2020,27570.422,6.623
21/06/2020,27573.870,3.448
22/06/2020,27577.298,3.428
23/06/2020,27581.770,4.472
24/06/2020,27585.403,3.633
25/06/2020,27588.931,3.528
26/06/2020,27595.426,6.495
27/06/2020,27600.416,4.990
28/06/2020,27607.568,7.152
29/06/2020,27614.733,7.165
30/06/2020,27620.930,6.197
