Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/06/2019,22726.262,3.415
02/06/2019,22730.246,3.984
03/06/2019,22733.246,3.000
04/06/2019,22739.599,6.353
05/06/2019,22743.261,3.662
06/06/2019,22747.240,3.979
07/06/2019,22753.101,5.861
08/06/2019,22759.942,6.841
09/06/2019,22765.129,5.187
10/06/2019,22770.360,5.231
11/06/2019,22778.107,7.747
12/06/2019,22778.667,0.560
13/06/2019,22786.395,7.728
14/06/2019,22791.763,5.368
15/06/2019,22795.583,3.820
16/06/2019,22801.479,5.896
17/06/2019,22809.098,7.619
18/06/2019,22811.667,2.569
19/06/2019,22817.598,5.931
20/06/2019,22820.258,2.660
21/06/2019,22824.448,4.190
22/06/2019,22829.207,4.759
23/06/2019,22833.055,3.848
24/06/2019,22840.813,7.758
25/06/2019,22848.504,7.691
26/06/2019,22856.051,7.547
27/06/2019,22863.664,7.613
28/06/2019,22871.119,7.455
29/06/2019,22873.100,1.981
30/06/2019,22879.883,6.783
