Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/11/2021,33606.926,24.576
02/11/2021,33630.110,23.184
03/11/2021,33636.223,6.113
04/11/2021,33657.991,21.768
05/11/2021,33679.422,21.431
06/11/2021,33696.101,16.679
07/11/2021,33707.150,11.049
08/11/2021,33727.422,20.272
09/11/2021,33750.430,23.008
10/11/2021,33759.602,9.172
11/11/2021,33775.836,16.234
12/11/2021,33779.761,3.925
13/11/2021,33789.203,9.442
14/11/2021,33804.126,14.923
15/11/2021,33819.780,15.654
16/11/2021,33832.157,12.377
17/11/2021,33856.784,24.627
18/11/2021,33874.527,17.743
19/11/2021,33891.055,16.528
20/11/2021,33912.387,21.332
21/11/2021,33932.603,20.216
22/11/2021,33957.541,24.938
23/11/2021,33972.946,15.405
24/11/2021,33988.943,15.997
25/11/2021,33992.407,3.464
26/11/2021,34009.957,17.550
27/11/2021,34036.628,26.671
28/11/2021,34063.560,26.932
29/11/2021,34086.424,22.864
30/11/2021,34109.308,22.884
