Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/04/2018,17098.469,11.919
02/04/2018,17113.461,14.992
03/04/2018,17123.981,10.520
04/04/2018,17142.752,18.771
05/04/2018,17151.673,8.921
06/04/2018,17163.000,11.327
07/04/2018,17180.702,17.702
08/04/2018,17195.776,15.074
09/04/2018,17210.817,15.041
10/04/2018,17217.162,6.345
11/04/2018,17230.532,13.370
12/04/2018,17237.197,6.665
13/04/2018,17252.845,15.648
14/04/2018,17256.695,3.850
15/04/2018,17260.584,3.889
16/04/2018,17266.236,5.652
17/04/2018,17276.084,9.848
18/04/2018,17291.321,15.237
19/04/2018,17304.686,13.365
20/04/2018,17319.650,14.964
21/04/2018,17330.340,10.690
22/04/2018,17344.096,13.756
23/04/2018,17357.975,13.879
24/04/2018,17362.795,4.820
25/04/2018,17371.329,8.534
26/04/2018,17378.935,7.606
27/04/2018,17386.874,7.939
28/04/2018,17399.190,12.316
29/04/2018,17408.595,9.405
30/04/2018,17421.315,12.720
