Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/12/2018,19870.376,26.516
02/12/2018,19888.758,18.382
03/12/2018,19900.222,11.464
04/12/2018,19919.962,19.740
05/12/2018,19946.128,26.166
06/12/2018,19971.541,25.413
07/12/2018,19993.115,21.574
08/12/2018,20002.577,9.462
09/12/2018,20013.209,10.632
10/12/2018,20037.597,24.388
11/12/2018,20064.843,27.246
12/12/2018,20090.341,25.498
13/12/2018,20097.946,7.605
14/12/2018,20107.367,9.421
15/12/2018,20124.603,17.236
16/12/2018,20142.939,18.336
17/12/2018,20161.997,19.058
18/12/2018,20180.848,18.851
19/12/2018,20195.618,14.770
20/12/2018,20210.970,15.352
21/12/2018,20224.454,13.484
22/12/2018,20241.128,16.674
23/12/2018,20268.130,27.002
24/12/2018,20294.865,26.735
25/12/2018,20321.225,26.360
26/12/2018,20347.916,26.691
27/12/2018,20370.837,22.921
28/12/2018,20390.302,19.465
29/12/2018,20396.296,5.994
30/12/2018,20404.967,8.671
31/12/2018,20430.613,25.646
