Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/04/2015,2069.020,10.269
02/04/2015,2086.335,17.315
03/04/2015,2106.656,20.321
04/04/2015,2123.741,17.085
05/04/2015,2134.741,11.000
06/04/2015,2148.447,13.706
07/04/2015,2152.151,3.704
08/04/2015,2163.453,11.302
09/04/2015,2177.641,14.188
10/04/2015,2196.892,19.251
11/04/2015,2213.397,16.505
12/04/2015,2226.632,13.235
13/04/2015,2244.923,18.291
14/04/2015,2253.640,8.717
15/04/2015,2269.767,16.127
16/04/2015,2279.384,9.617
17/04/2015,2287.219,7.835
18/04/2015,2295.865,8.646
19/04/2015,2306.399,10.534
20/04/2015,2320.608,14.209
21/04/2015,2336.087,15.479
22/04/2015,2345.002,8.915
23/04/2015,2357.613,12.611
24/04/2015,2363.851,6.238
25/04/2015,2366.842,2.991
26/04/2015,2374.500,7.658
27/04/2015,2382.730,8.230
28/04/2015,2392.289,9.559
29/04/2015,2408.523,16.234
30/04/2015,2424.448,15.925
