Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3,,
,,
,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/10/2016,8742.797,7.214
02/10/2016,8764.046,21.249
03/10/2016,8778.4,14.354
04/10/2016,8788.318,9.918
05/10/2016,8794.212,5.894
06/10/2016,8817.005,22.793
07/10/2016,8822.531,5.526
08/10/2016,8844.518,21.987
09/10/2016,8860.16,15.642
10/10/2016,8874.391,14.231
11/10/2016,8892.779,18.388
12/10/2016,8904.678,11.899
13/10/2016,8926.567,21.889
14/10/2016,8951.541,24.974
15/10/2016,8971.262,19.721
16/10/2016,8979.68,8.418
17/10/2016,8994.836,15.156
18/10/2016,9011.632,16.796
19/10/2016,9032.424,20.792
20/10/2016,9058.223,25.799
21/10/2016,9060.309,2.086
22/10/2016,9070.815,10.506
23/10/2016,9080.444,9.629
24/10/2016,9099.292,18.848
25/10/2016,9121.642,22.35
26/10/2016,9128.2,6.558
27/10/2016,9148.139,19.939
28/10/2016,9173.036,24.897
29/10/2016,9196.493,23.457
30/10/2016,9208.951,12.458
31/10/2016,9225.93,16.979
