Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/09/2018,18340.529,8.603
02/09/2018,18348.538,8.009
03/09/2018,18366.889,18.351
04/09/2018,18386.392,19.503
05/09/2018,18402.059,15.667
06/09/2018,18414.117,12.058
07/09/2018,18426.509,12.392
08/09/2018,18444.652,18.143
09/09/2018,18450.049,5.397
10/09/2018,18455.568,5.519
11/09/2018,18475.007,19.439
12/09/2018,18490.397,15.390
13/09/2018,18511.247,20.850
14/09/2018,18531.709,20.462
15/09/2018,18539.924,8.215
16/09/2018,18554.949,15.025
17/09/2018,18575.394,20.445
18/09/2018,18584.132,8.738
19/09/2018,18603.301,19.169
20/09/2018,18621.064,17.763
21/09/2018,18636.610,15.546
22/09/2018,18657.710,21.100
23/09/2018,18667.231,9.521
24/09/2018,18686.776,19.545
25/09/2018,18697.222,10.446
26/09/2018,18719.721,22.499
27/09/2018,18742.611,22.890
28/09/2018,18750.041,7.430
29/09/2018,18765.635,15.594
30/09/2018,18780.594,14.959
