Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/08/2015,3090.831,3.386
02/08/2015,3100.453,9.622
03/08/2015,3108.766,8.313
04/08/2015,3114.760,5.994
05/08/2015,3122.323,7.563
06/08/2015,3127.842,5.519
07/08/2015,3132.233,4.391
08/08/2015,3135.458,3.225
09/08/2015,3141.290,5.832
10/08/2015,3154.066,12.776
11/08/2015,3166.857,12.791
12/08/2015,3174.573,7.716
13/08/2015,3182.615,8.042
14/08/2015,3190.615,8.000
15/08/2015,3197.423,6.808
16/08/2015,3207.056,9.633
17/08/2015,3214.967,7.911
18/08/2015,3217.505,2.538
19/08/2015,3230.086,12.581
20/08/2015,3246.824,16.738
21/08/2015,3250.546,3.722
22/08/2015,3263.460,12.914
23/08/2015,3274.242,10.782
24/08/2015,3285.059,10.817
25/08/2015,3291.600,6.541
26/08/2015,3300.585,8.985
27/08/2015,3301.854,1.269
28/08/2015,3311.481,9.627
29/08/2015,3319.668,8.187
30/08/2015,3332.748,13.080
31/08/2015,3340.853,8.105
