Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/02/2022,34365.389,25.274
02/02/2022,34369.950,4.561
03/02/2022,34397.016,27.066
04/02/2022,34420.778,23.762
05/02/2022,34444.750,23.972
06/02/2022,34454.937,10.187
07/02/2022,34481.535,26.598
08/02/2022,34508.115,26.580
09/02/2022,34526.268,18.153
10/02/2022,34550.642,24.374
11/02/2022,34576.836,26.194
12/02/2022,34595.347,18.511
13/02/2022,34609.856,14.509
14/02/2022,34633.942,24.086
15/02/2022,34659.509,25.567
16/02/2022,34685.875,26.366
17/02/2022,34711.847,25.972
18/02/2022,34737.090,25.243
19/02/2022,34758.393,21.303
20/02/2022,34779.315,20.922
21/02/2022,34804.743,25.428
22/02/2022,34819.307,14.564
23/02/2022,34834.158,14.851
24/02/2022,34853.884,19.726
25/02/2022,34866.701,12.817
26/02/2022,34880.685,13.984
27/02/2022,34904.606,23.921
28/02/2022,34929.942,25.336
