Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Day yield
,Counter,Analog
dd/MM/yyyy,kWh,kWh
01/06/2018,17621.832,8.372
02/06/2018,17630.243,8.411
03/06/2018,17634.759,4.516
04/06/2018,17642.902,8.143
05/06/2018,17650.767,7.865
06/06/2018,17658.579,7.812
07/06/2018,17663.354,4.775
08/06/2018,17664.671,1.317
09/06/2018,17669.994,5.323
10/06/2018,17677.709,7.715
11/06/2018,17684.491,6.782
12/06/2018,17687.943,3.452
13/06/2018,17692.365,4.422
14/06/2018,17699.170,6.805
15/06/2018,17702.194,3.024
16/06/2018,17706.896,4.702
17/06/2018,17710.777,3.881
18/06/2018,17715.716,4.939
19/06/2018,17723.012,7.296
20/06/2018,17729.069,6.057
21/06/2018,17736.056,6.987
22/06/2018,17743.375,7.319
23/06/2018,17745.468,2.093
24/06/2018,17749.250,3.782
25/06/2018,17753.033,3.783
26/06/2018,17759.052,6.019
27/06/2018,17764.899,5.847
28/06/2018,17768.972,4.073
29/06/2018,17773.804,4.832
30/06/2018,17777.222,3.418
